32,36864
33,38016
34,39168
35,40320
36,41472
37,42624
38,43776
39,44928
40,46080
41,47232
42,48384
43,49536
44,50688
45,51840
46,52992
47,54144
48,55296
49,56448
50,57600
51,58752
52,59904
53,61056
54,62208
55,63360
56,64512
57,65664
58,66816
59,67968
60,69120
61,70272
62,71424
63,72576
64,73728
65,46800
66,47520
67,48240
68,48960
69,49680
70,50400
71,51120
72,51840
73,52560
74,53280
75,54000
76,54720
77,55440
78,56160
79,56880
80,57600
81,58320
82,59040
83,59760
84,60480
85,61200
86,61920
87,62640
88,63360
89,64080
90,64800
91,65520
92,66240
93,66960
94,67680
95,68400
96,69120
97,55872
98,56448
99,57024
100,57600
101,58176
102,58752
103,59328
104,59904
105,60480
106,61056
107,61632
108,62208
109,62784
110,63360
111,63936
112,64512
113,65088
114,65664
115,66240
116,66816
117,67392
118,67968
119,68544
120,69120
121,69696
122,70272
123,70848
124,71424
125,72000
126,72576
127,73152
128,73728
129,55728
130,56160
131,56592
132,57024
133,57456
134,57888
135,58320
136,58752
137,59184
138,59616
139,60048
140,60480
141,60912
142,61344
143,61776
144,62208
145,62640
146,63072
147,63504
148,63936
149,64368
150,64800
151,65232
152,65664
153,66096
154,66528
155,66960
156,67392
157,67824
158,68256
159,68688
160,69120
161,57960
162,58320
163,58680
164,59040
165,59400
166,59760
167,60120
168,60480
169,60840
170,61200
171,61560
172,61920
173,62280
174,62640
175,63000
176,63360
177,63720
178,64080
179,64440
180,64800
181,65160
182,65520
183,65880
184,66240
185,66600
186,66960
187,67320
188,67680
189,68040
190,68400
191,68760
192,69120
193,55584
194,55872
195,56160
196,56448
197,56736
198,57024
199,57312
200,57600
201,57888
202,58176
203,58464
204,58752
205,59040
206,59328
207,59616
208,59904
209,60192
210,60480
211,60768
212,61056
213,61344
214,61632
215,61920
216,62208
217,62496
218,62784
219,63072
220,63360
221,63648
222,63936
223,64224
224,64512
225,64800
226,65088
227,65376
228,65664
229,65952
230,66240
231,66528
232,66816
233,67104
234,67392
235,67680
236,67968
237,68256
238,68544
239,68832
240,69120
241,69408
242,69696
243,69984
244,70272
245,70560
246,70848
247,71136
248,71424
249,71712
250,72000
251,72288
252,72576
253,72864
254,73152
255,73440
256,73728
257,55512
258,55728
259,55944
260,56160
261,56376
262,56592
263,56808
264,57024
265,57240
266,57456
267,57672
268,57888
269,58104
270,58320
271,58536
272,58752
273,58968
274,59184
275,59400
276,59616
277,59832
278,60048
279,60264
280,60480
281,60696
282,60912
283,61128
284,61344
285,61560
286,61776
287,61992
288,62208
289,62424
290,62640
291,62856
292,63072
293,63288
294,63504
295,63720
296,63936
297,64152
298,64368
299,64584
300,64800
301,65016
302,65232
303,65448
304,65664
305,65880
306,66096
307,66312
308,66528
309,66744
310,66960
311,67176
312,67392
313,67608
314,67824
315,68040
316,68256
317,68472
318,68688
319,68904
320,69120
321,46224
322,46368
323,46512
324,46656
325,46800
326,46944
327,47088
328,47232
329,47376
330,47520
331,47664
332,47808
333,47952
334,48096
335,48240
336,48384
337,48528
338,48672
339,48816
340,48960
341,49104
342,49248
343,49392
344,49536
345,49680
346,49824
347,49968
348,50112
349,50256
350,50400
351,50544
352,50688
353,50832
354,50976
355,51120
356,51264
357,51408
358,51552
359,51696
360,51840
361,51984
362,52128
363,52272
364,52416
365,52560
366,52704
367,52848
368,52992
369,53136
370,53280
371,53424
372,53568
373,53712
374,53856
375,54000
376,54144
377,54288
378,54432
379,54576
380,54720
381,54864
382,55008
383,55152
384,55296
385,55440
386,55584
387,55728
388,55872
389,56016
390,56160
391,56304
392,56448
393,56592
394,56736
395,56880
396,57024
397,57168
398,57312
399,57456
400,57600
401,57744
402,57888
403,58032
404,58176
405,58320
406,58464
407,58608
408,58752
409,58896
410,59040
411,59184
412,59328
413,59472
414,59616
415,59760
416,59904
417,60048
418,60192
419,60336
420,60480
421,60624
422,60768
423,60912
424,61056
425,61200
426,61344
427,61488
428,61632
429,61776
430,61920
431,62064
432,62208
433,62352
434,62496
435,62640
436,62784
437,62928
438,63072
439,63216
440,63360
441,63504
442,63648
443,63792
444,63936
445,64080
446,64224
447,64368
448,64512
449,64656
450,64800
451,64944
452,65088
453,65232
454,65376
455,65520
456,65664
457,65808
458,65952
459,66096
460,66240
461,66384
462,66528
463,66672
464,66816
465,66960
466,67104
467,67248
468,67392
469,67536
470,67680
471,67824
472,67968
473,68112
474,68256
475,68400
476,68544
477,68688
478,68832
479,68976
480,69120
481,69264
482,69408
483,69552
484,69696
485,69840
486,69984
487,70128
488,70272
489,70416
490,70560
491,70704
492,70848
493,70992
494,71136
495,71280
496,71424
497,71568
498,71712
499,71856
500,72000
501,72144
502,72288
503,72432
504,72576
505,72720
506,72864
507,73008
508,73152
509,73296
510,73440
511,73584
512,73728
513,36936
514,37008
515,37080
516,37152
517,37224
518,37296
519,37368
520,37440
521,37512
522,37584
523,37656
524,37728
525,37800
526,37872
527,37944
528,38016
529,38088
530,38160
531,38232
532,38304
533,38376
534,38448
535,38520
536,38592
537,38664
538,38736
539,38808
540,38880
541,38952
542,39024
543,39096
544,39168
545,39240
546,39312
547,39384
548,39456
549,39528
550,39600
551,39672
552,39744
553,39816
554,39888
555,39960
556,40032
557,40104
558,40176
559,40248
560,40320
561,40392
562,40464
563,40536
564,40608
565,40680
566,40752
567,40824
568,40896
569,40968
570,41040
571,41112
572,41184
573,41256
574,41328
575,41400
576,41472
577,41544
578,41616
579,41688
580,41760
581,41832
582,41904
583,41976
584,42048
585,42120
586,42192
587,42264
588,42336
589,42408
590,42480
591,42552
592,42624
593,42696
594,42768
595,42840
596,42912
597,42984
598,43056
599,43128
600,43200
601,43272
602,43344
603,43416
604,43488
605,43560
606,43632
607,43704
608,43776
609,43848
610,43920
611,43992
612,44064
613,44136
614,44208
615,44280
616,44352
617,44424
618,44496
619,44568
620,44640
621,44712
622,44784
623,44856
624,44928
625,45000
626,45072
627,45144
628,45216
629,45288
630,45360
631,45432
632,45504
633,45576
634,45648
635,45720
636,45792
637,45864
638,45936
639,46008
640,46080
641,46152
642,46224
643,46296
644,46368
645,46440
646,46512
647,46584
648,46656
649,46728
650,46800
651,46872
652,46944
653,47016
654,47088
655,47160
656,47232
657,47304
658,47376
659,47448
660,47520
661,47592
662,47664
663,47736
664,47808
665,47880
666,47952
667,48024
668,48096
669,48168
670,48240
671,48312
672,48384
673,48456
674,48528
675,48600
676,48672
677,48744
678,48816
679,48888
680,48960
681,49032
682,49104
683,49176
684,49248
685,49320
686,49392
687,49464
688,49536
689,49608
690,49680
691,49752
692,49824
693,49896
694,49968
695,50040
696,50112
697,50184
698,50256
699,50328
700,50400
701,50472
702,50544
703,50616
704,50688
705,50760
706,50832
707,50904
708,50976
709,51048
710,51120
711,51192
712,51264
713,51336
714,51408
715,51480
716,51552
717,51624
718,51696
719,51768
720,51840
721,51912
722,51984
723,52056
724,52128
725,52200
726,52272
727,52344
728,52416
729,52488
730,52560
731,52632
732,52704
733,52776
734,52848
735,52920
736,52992
737,53064
738,53136
739,53208
740,53280
741,53352
742,53424
743,53496
744,53568
745,53640
746,53712
747,53784
748,53856
749,53928
750,54000
751,54072
752,54144
753,54216
754,54288
755,54360
756,54432
757,54504
758,54576
759,54648
760,54720
761,54792
762,54864
763,54936
764,55008
765,55080
766,55152
767,55224
768,55296
769,55368
770,55440
771,55512
772,55584
773,55656
774,55728
775,55800
776,55872
777,55944
778,56016
779,56088
780,56160
781,56232
782,56304
783,56376
784,56448
